article_quality,revision_id,article_name,country,population
B,767986274,Alejo Peyret,Argentina,42426000
Start,768244698,Jorge Sobisch,Argentina,42426000
C,768247003,Horacio Massaccesi,Argentina,42426000
Stub,768238415,Guillermo Jenefes,Argentina,42426000
Stub,768241434,Omar Gutiérrez,Argentina,42426000
Stub,768253927,Roberto Romero,Argentina,42426000
C,768686516,Horacio Rodríguez Larreta,Argentina,42426000
C,768383360,Diana Conti,Argentina,42426000
Start,768699288,Aníbal Ibarra,Argentina,42426000
Stub,769082615,Raúl Baglini,Argentina,42426000
Stub,769565289,Nicolás Fernández,Argentina,42426000
C,770124499,Ricardo López Jordán,Argentina,42426000
Start,769738055,Luis Caputo,Argentina,42426000
Stub,770075224,Gustavo Santos (politician),Argentina,42426000
Start,770489315,Ítalo Argentino Lúder,Argentina,42426000
Stub,772550501,Ezequiel Bustillo,Argentina,42426000
Start,772849975,Carlos Verna,Argentina,42426000
Stub,773020422,Carlos Delcio Funes,Argentina,42426000
Stub,773085418,Torcuato de Alvear,Argentina,42426000
Start,774384193,Alberto Baldrich,Argentina,42426000
Start,775594276,Nicolás Dujovne,Argentina,42426000
Stub,775793994,Ricardo del Val,Argentina,42426000
Start,775905394,Horacio Usandizaga,Argentina,42426000
Start,776813207,Carlos Alfredo D'Amico,Argentina,42426000
Stub,776770346,Juan Mignaburu,Argentina,42426000
Start,777442822,Jorge Banicevich,Argentina,42426000
Stub,777444106,Jorge Cepernic,Argentina,42426000
Start,777442239,Jorge Altamira,Argentina,42426000
Start,777657796,Encarnación Ezcurra,Argentina,42426000
C,777593139,José Alperovich,Argentina,42426000
Stub,777664278,Juan Bautista Yofre,Argentina,42426000
Stub,777614568,José Mayans,Argentina,42426000
Stub,777693650,Juan Pérez Alsina,Argentina,42426000
Stub,777794906,Julio César Pereyra,Argentina,42426000
Start,777731524,Judith Forstmann,Argentina,42426000
Start,777796442,Julio Miranda,Argentina,42426000
Start,778225394,José Octavio Bordón,Argentina,42426000
Start,778214823,Federico Helguera,Argentina,42426000
Stub,779079717,Francisco Adolfo Cabrera,Argentina,42426000
Start,778956011,Rubén Glaria,Argentina,42426000
Start,779377008,Patricia Bullrich,Argentina,42426000
Stub,779376823,Adriana Bortolozzi,Argentina,42426000
Start,779385150,Amán Rawson,Argentina,42426000
Stub,779376479,Gabriela Arroyo,Argentina,42426000
Stub,779376853,Paula María Bertol,Argentina,42426000
Stub,779379822,Luis María Drago,Argentina,42426000
Start,779376732,Rosana Bertone,Argentina,42426000
Start,779376914,Delia Bisutti,Argentina,42426000
Start,779397683,Lucía Alberti,Argentina,42426000
Stub,779561353,Juan Agustín Maza,Argentina,42426000
Stub,779553787,José Severo Malabia,Argentina,42426000
Start,780106517,Leandro N. Alem,Argentina,42426000
Start,780553772,Liliana Negre de Alonso,Argentina,42426000
Stub,780553848,Liliana Olivero,Argentina,42426000
B,780723103,Lisandro de la Torre,Argentina,42426000
Stub,780596251,Agustín Wright,Argentina,42426000
GA,781190175,Fernando de la Rúa,Argentina,42426000
Start,781192805,Marcos Paz,Argentina,42426000
Start,781192692,Juan Esteban Pedernera,Argentina,42426000
Start,781191182,Roberto María Ortiz,Argentina,42426000
Start,781194803,Ramón Castillo,Argentina,42426000
Start,781191902,Santiago Derqui,Argentina,42426000
C,781196451,Daniel Scioli,Argentina,42426000
Stub,781192997,Luis Sáenz Peña,Argentina,42426000
Start,781194429,Pelagio Luna,Argentina,42426000
Start,781194467,Elpidio González,Argentina,42426000
C,781196535,Julio Cobos,Argentina,42426000
Start,781194685,Julio Argentino Pascual Roca,Argentina,42426000
Start,781195878,Vicente Solano Lima,Argentina,42426000
Start,781192834,Adolfo Alsina,Argentina,42426000
C,781196710,Gabriela Michetti,Argentina,42426000
Stub,781199493,José Evaristo Uriburu,Argentina,42426000
Start,781194277,José Figueroa Alcorta,Argentina,42426000
Start,781360170,Miguel Lifschitz,Argentina,42426000
Start,781319901,Carlos Rovira,Argentina,42426000
Stub,781782577,Rufino Ortega,Argentina,42426000
Start,781782322,Antonio Bermejo,Argentina,42426000
B,781783112,Julio Irazusta,Argentina,42426000
Stub,782124047,Mariano Billinghurst,Argentina,42426000
Start,782048547,Miguel del Mármol Ibarrola,Argentina,42426000
C,782313343,Bartolomé Saravi,Argentina,42426000
Start,782234526,José Francisco Álvarez,Argentina,42426000
Stub,782457053,Francisco Pantaleón Luna,Argentina,42426000
Stub,782617136,Luz Sapag,Argentina,42426000
Start,782536945,Luis L. Domínguez,Argentina,42426000
Stub,782912343,Carlos Becerra,Argentina,42426000
Stub,782958210,Olegario Víctor Andrade,Argentina,42426000
C,782894083,Hermes Binner,Argentina,42426000
Stub,783363675,Marcelo Fuentes,Argentina,42426000
Stub,783541183,César Augusto Guzzetti,Argentina,42426000
Stub,783532215,Mario Agodino,Argentina,42426000
Start,783534154,Mario Bravo,Argentina,42426000
Stub,783514617,Marina Riofrío,Argentina,42426000
Stub,783535084,Mario Cimadevilla,Argentina,42426000
Stub,783973105,Mariano Recalde,Argentina,42426000
GA,783952466,Mario Menéndez,Argentina,42426000
Start,783850372,María Rosa Díaz,Argentina,42426000
Stub,784213915,Hilario Ramos Mexía,Argentina,42426000
Stub,784735819,Hugo Perié,Argentina,42426000
Start,784879850,Facundo Quiroga,Argentina,42426000
Stub,784824616,Juan Fugl,Argentina,42426000
Start,785096905,Héctor Bidonde,Argentina,42426000
Stub,785355302,Jorge Enea Spilimbergo,Argentina,42426000
Start,785335922,Héctor Campana,Argentina,42426000
Stub,787172971,Luis Lusquiños,Argentina,42426000
Stub,787357835,Mi Mensaje,Argentina,42426000
Stub,787358098,La razón de mi vida,Argentina,42426000
Stub,787356870,Template:Argentina-poli-bio-book-stub,Argentina,42426000
Start,787539539,Eduardo Lonardi,Argentina,42426000
GA,787713809,Adolfo Rodríguez Saá,Argentina,42426000
Start,788022700,Oscar Fernandez-Taranco,Argentina,42426000
Start,788075020,Diego Santilli,Argentina,42426000
Start,788215508,Alberto María Fonrouge,Argentina,42426000
Start,788194940,Sergio Bergman,Argentina,42426000
Start,788215394,Alberto Manuel Campos,Argentina,42426000
Start,788229235,Alcira Argumedo,Argentina,42426000
Stub,788449106,Adriana Puiggrós,Argentina,42426000
Start,788762352,The Woman with the Whip,Argentina,42426000
Start,788772385,Matityahu Drobles,Argentina,42426000
Stub,789373687,Jorge Alberto Garramuño,Argentina,42426000
C,789469488,Antonio Domingo Bussi,Argentina,42426000
Start,789466077,Antonio Beruti,Argentina,42426000
Stub,790146205,Teresita Quintela,Argentina,42426000
Start,790643160,Carlos José Belgrano,Argentina,42426000
Start,790704996,Oscar Castillo,Argentina,42426000
Start,791056293,Arístides Villanueva,Argentina,42426000
B,791121185,Rodolfo Irazusta,Argentina,42426000
Start,791396285,Juan Báez de Alpoim,Argentina,42426000
Start,791708178,Eduardo Camaño,Argentina,42426000
C,791842191,Pedro Eugenio Aramburu,Argentina,42426000
C,791845963,Juan Pablo Schiavi,Argentina,42426000
Stub,792006357,Oscar Camilión,Argentina,42426000
Start,792041341,Rodolfo Frigeri,Argentina,42426000
C,792601479,María Eugenia Vidal,Argentina,42426000
C,792700892,Claudio Uberti,Argentina,42426000
Stub,793071897,José María Guido,Argentina,42426000
FA,793000267,Estanislao Zeballos,Argentina,42426000
Start,793183106,Carlos Pellegrini,Argentina,42426000
Start,793176556,Carlos Casares (governor),Argentina,42426000
Stub,793184352,Carlos Rossi,Argentina,42426000
Start,793240749,Carolina Stanley,Argentina,42426000
Start,793392820,Hilda González de Duhalde,Argentina,42426000
Stub,793919066,Luis Beder Herrera,Argentina,42426000
Start,794089852,Raúl Alberto Lastiri,Argentina,42426000
C,794247082,Héctor Timerman,Argentina,42426000
Stub,794435907,Lucas Fernández (Preceptor),Argentina,42426000
Stub,794440946,Cintia Frencia,Argentina,42426000
C,794721398,José Alfredo Martínez de Hoz,Argentina,42426000
Stub,794791460,Ricardo Buryaile,Argentina,42426000
Start,795216265,Néstor Pitrola,Argentina,42426000
C,795204857,Alberto Rodríguez Saá,Argentina,42426000
Stub,795373602,Myriam Bregman,Argentina,42426000
Stub,795288507,Héctor Recalde,Argentina,42426000
Stub,795306638,Guillermo Kane,Argentina,42426000
Start,795765091,César Gioja,Argentina,42426000
C,795765356,César Jaroslavsky,Argentina,42426000
Stub,795765731,César Mayoral,Argentina,42426000
Stub,796504889,José Luis Murature,Argentina,42426000
Start,796459036,Carlos Espínola (sailor),Argentina,42426000
Stub,796711798,Mariano Sánchez de Loria,Argentina,42426000
Start,796720823,Blanca Osuna,Argentina,42426000
FA,796811087,Carlos Menem,Argentina,42426000
Start,796910989,Augusto Vandor,Argentina,42426000
Start,796944712,Alfredo Bravo,Argentina,42426000
Start,797103519,Eduardo Angeloz,Argentina,42426000
Stub,797033423,Rufino de Elizalde,Argentina,42426000
Start,797036771,Francisco de Cabrera,Argentina,42426000
C,797194878,Noemí Rial,Argentina,42426000
Stub,797567589,Ada Maza,Argentina,42426000
Start,797691445,Margarita Stolbizer,Argentina,42426000
Start,797683888,Alicia Moreau de Justo,Argentina,42426000
Stub,797768302,Saturnino Blanco Nardo,Argentina,42426000
Stub,797826672,Mónica López (politician),Argentina,42426000
Stub,797824923,Adolfo Sigwald,Argentina,42426000
Start,797781138,Oscar Aguad,Argentina,42426000
GA,798061054,Isabel Martínez de Perón,Argentina,42426000
Stub,798072501,Patricio Echegaray,Argentina,42426000
Stub,798344086,Renée Slotopolsky de Epelbaum,Argentina,42426000
Stub,798604928,Daiana Hissa,Argentina,42426000
Start,798644009,Edelmiro Julián Farrell,Argentina,42426000
C,798858943,Hipólito Yrigoyen,Argentina,42426000
Start,798819910,Juan Carlos Romero (politician),Argentina,42426000
Start,798958940,Roberto Eduardo Viola,Argentina,42426000
Stub,798959444,Carlos Lacoste,Argentina,42426000
C,799000723,Milagro Sala,Argentina,42426000
Stub,799090541,Domingo Peppo,Argentina,42426000
GA,799317577,Axel Kicillof,Argentina,42426000
Stub,799364068,Julio Etchegoyen,Argentina,42426000
Stub,800380289,Enrique J.A. Candioti,Argentina,42426000
Start,800648300,Victorino de la Plaza,Argentina,42426000
FA,800777563,Juan José Castelli,Argentina,42426000
C,800798947,Julio Argentino Roca,Argentina,42426000
GA,801092437,Eduardo Duhalde,Argentina,42426000
Start,801091186,Eduardo Brizuela del Moral,Argentina,42426000
Start,801170275,Wbaldino Acosta,Argentina,42426000
C,801193179,Carlos Zannini,Argentina,42426000
Stub,801189083,Andrés Larroque,Argentina,42426000
C,801390500,Elisa Carrió,Argentina,42426000
C,801392292,Daniel Filmus,Argentina,42426000
GA,801373352,Amado Boudou,Argentina,42426000
Start,801451143,Alicia Castro,Argentina,42426000
FA,801578039,Néstor Kirchner,Argentina,42426000
Stub,801726929,Enrique Pérez Colman,Argentina,42426000
Start,801787528,Enzo Bordabehere,Argentina,42426000
Stub,801972226,Martha Mercader,Argentina,42426000
C,802088180,Esther Norma Arrostito,Argentina,42426000
C,802245599,Jorge Zorreguieta,Argentina,42426000
C,802280832,Álvaro Alsogaray,Argentina,42426000
C,802383745,María Julia Alsogaray,Argentina,42426000
Start,802528431,Amadeo Sabattini,Argentina,42426000
C,802539607,Ricardo Balbín,Argentina,42426000
C,802668946,Rogelio Julio Frigerio,Argentina,42426000
Stub,802813656,Máximo Kirchner,Argentina,42426000
C,802835768,Agustín Pedro Justo,Argentina,42426000
Stub,802919725,Federico Pinedo,Argentina,42426000
C,803101721,José López Rega,Argentina,42426000
Start,803482086,Floro Bogado,Argentina,42426000
Start,803508279,Miguel Belgrano,Argentina,42426000
Start,803885243,Justo José de Urquiza,Argentina,42426000
Stub,803958141,Francisco Larcher,Argentina,42426000
C,804257098,Beatriz Rojkés de Alperovich,Argentina,42426000
Start,804276519,Lino Barañao,Argentina,42426000
B,804423344,Manuel Gutiérrez de la Concha,Argentina,42426000
GA,804934996,Mauricio Macri,Argentina,42426000
Start,805192074,Roberto M. Levingston,Argentina,42426000
C,805289936,Edelmiro Mayer,Argentina,42426000
Stub,805396054,Juan Carlos Giordano,Argentina,42426000
GA,805441411,Juan Perón,Argentina,42426000
B,805806043,Eva Perón,Argentina,42426000
Stub,805773282,Cristian Ritondo,Argentina,42426000
B,806104240,Jorge Rafael Videla,Argentina,42426000
C,806387914,José Ignacio Rucci,Argentina,42426000
GA,806441203,Roque Sáenz Peña,Argentina,42426000
C,806619709,Fernando Solanas,Argentina,42426000
Stub,806620185,Rubén Giustiniani,Argentina,42426000
C,806647565,Sergio Massa,Argentina,42426000
Start,806750554,Manuel Quintana,Argentina,42426000
Start,806815291,Griselda Tessio,Argentina,42426000
C,806885768,Carlos Reutemann,Argentina,42426000
FA,807090378,Raúl Alfonsín,Argentina,42426000
Start,807179698,Mariano Acosta (politician),Argentina,42426000
C,807220473,María Perceval,Argentina,42426000
FA,807208584,Cristina Fernández de Kirchner,Argentina,42426000
C,807420979,Reynaldo Bignone,Argentina,42426000
Stub,807440530,Norma Abdala de Matarazzo,Argentina,42426000
Start,807437619,Haide Giri,Argentina,42426000
Stub,444766243,Template:Kenya-mayor-stub,Kenya,44306000
Stub,623004627,Kennedy Kiliku,Kenya,44306000
Stub,664793790,Irshadali Sumra,Kenya,44306000
Stub,671032132,Hosea Kiplagat,Kenya,44306000
Start,684879320,Julius Muthamia,Kenya,44306000
Start,699341277,Sospeter Machage,Kenya,44306000
Stub,709821199,Maurice S. Makhanu,Kenya,44306000
Start,713351236,G. G. Njuguna Ngengi,Kenya,44306000
Start,713812142,Gitau wa Njenga,Kenya,44306000
Stub,713871389,James Beauttah,Kenya,44306000
Stub,719237570,Davidson Ngibuini Kuguru,Kenya,44306000
Stub,722319064,Tiras Nyingi Ngahu,Kenya,44306000
Stub,723301153,James Njiru,Kenya,44306000
Stub,723535564,Julius Kibiwott Melly,Kenya,44306000
Stub,723807310,Ahmed Abdi Ogle,Kenya,44306000
Stub,724109526,Moses Kasaine,Kenya,44306000
Stub,724671827,Grace Jelagat Kipchoim,Kenya,44306000
Stub,728613883,Ntoitha M'mithiaru,Kenya,44306000
Stub,728613680,Ali Rasso Dido,Kenya,44306000
Stub,728613841,Khatib Mwashetani,Kenya,44306000
Stub,728613646,Stanley Munga Githunguri,Kenya,44306000
Stub,728613980,Arthur Magugu,Kenya,44306000
Stub,728614415,Sasura Hussein Tarry,Kenya,44306000
Stub,728613577,Peter Njuguna Gitau,Kenya,44306000
Stub,728614428,Wilfred Moriasi Ombui,Kenya,44306000
Stub,728613637,Mohamed Hussein Ali,Kenya,44306000
Stub,728614478,Peter Oloo-Aringo,Kenya,44306000
Stub,728613970,Patrick Kariuki Muiruri,Kenya,44306000
Stub,728614017,Jackson Kasanga Mulwa,Kenya,44306000
Stub,728614550,Namesyus Warugongo,Kenya,44306000
Start,728613689,Adhu Awiti,Kenya,44306000
Stub,728613912,Simon Lesirma,Kenya,44306000
Stub,728613834,Kipruto Rono Arap Kirwa,Kenya,44306000
Stub,728614265,George Nyamweya,Kenya,44306000
Stub,728613984,Francis Masakhalia,Kenya,44306000
Stub,728613573,Peter Njoroge Baiya,Kenya,44306000
Stub,728613993,Gilbert Kabere M'mbijiwe,Kenya,44306000
Stub,728613996,Mwandawiro Mghanga,Kenya,44306000
Stub,728613954,Robert Onsare Monda,Kenya,44306000
Stub,728614137,Mwalimu Masudi Mwahima,Kenya,44306000
Stub,728614240,Silas Muriuki,Kenya,44306000
Stub,728613603,Pollyins Ochieng Anyango,Kenya,44306000
Stub,728614385,Richard Momoima Onyonka,Kenya,44306000
Stub,728613991,Darius Msagha Mbela,Kenya,44306000
Stub,728613587,Nelson Gaichuhie,Kenya,44306000
Stub,728613798,Peter Kiilu,Kenya,44306000
Stub,728613900,Moses Lessonet,Kenya,44306000
Stub,728613607,Peter Edick Omondi Anyanga,Kenya,44306000
Stub,728613639,Mohamed Ibrahim Elmi,Kenya,44306000
Stub,728614091,Lewis Nguyai Nganga,Kenya,44306000
Stub,728613907,Raphael Lentimalo,Kenya,44306000
Stub,728614003,George Muchai,Kenya,44306000
Stub,728613764,Ramadhan Seif Kajembe,Kenya,44306000
Start,728613976,Mohamed Maalim Mohamud,Kenya,44306000
Stub,728614155,Thomas Ludindi Mwadeghu,Kenya,44306000
Stub,728614586,Omar Mbwana Zonga,Kenya,44306000
Stub,728614002,Fred Mbiti Gideon Mati,Kenya,44306000
Stub,728613691,Philip Godana,Kenya,44306000
Stub,728613774,William Kipkorir,Kenya,44306000
Stub,728614009,Robert Mbui,Kenya,44306000
Stub,728614254,Elijah Mwangale,Kenya,44306000
Stub,729460400,Template:KenyaVPs,Kenya,44306000
Stub,730091628,Zebedeo John Opore,Kenya,44306000
Stub,730470106,Rosalyn Nandwa,Kenya,44306000
Stub,732991530,Soita Shitanda,Kenya,44306000
Stub,735263515,Shakeel Shabbir,Kenya,44306000
Stub,736864588,Eliud Mathu,Kenya,44306000
Start,737351926,Joseph Byrne (British Army officer),Kenya,44306000
Start,739284201,Kinuthia Murugu,Kenya,44306000
Stub,739402154,Musa Sirma,Kenya,44306000
Stub,740618153,Henry Conway Belfield,Kenya,44306000
Start,741388231,Joseph Lekuton,Kenya,44306000
Stub,741754138,Wakoli Bifwoli,Kenya,44306000
Start,742096045,Phares Oluoch Kanindo,Kenya,44306000
Start,744085168,Amos Wako,Kenya,44306000
Start,743800296,Israel Somen,Kenya,44306000
Stub,743935844,Armigel Wade,Kenya,44306000
Start,744265558,Mugabe Were,Kenya,44306000
Stub,744456849,Kassim Mwamzandi,Kenya,44306000
Start,746994538,Benedict Wachira,Kenya,44306000
C,748128949,Philip Euen Mitchell,Kenya,44306000
Stub,749372687,Patrick Ayiecho Olweny,Kenya,44306000
Stub,749322828,Alfred Odhiambo,Kenya,44306000
Stub,749545540,Atanas Keya,Kenya,44306000
Stub,749503310,Dalmas Otieno,Kenya,44306000
Stub,749550481,David Were,Kenya,44306000
Stub,749497889,Nkoidilla Lankas,Kenya,44306000
Stub,749402361,Benson Mbai Itwiku,Kenya,44306000
Stub,749567086,Benedict Fodo Gunda,Kenya,44306000
Stub,749968927,Benjamin Jomo Washiali,Kenya,44306000
Stub,750076200,Evans Akula,Kenya,44306000
Stub,749960863,Alfred Sambu,Kenya,44306000
Stub,750079661,Barnabas Muturi Mwangi,Kenya,44306000
Stub,750067436,Alfred Khang'ati,Kenya,44306000
Stub,750162565,Calist Andrew Mwatela,Kenya,44306000
Stub,750745985,Peter Njeru Ndwiga,Kenya,44306000
Stub,750879737,Joseph Gitari,Kenya,44306000
Start,750988119,Chirau Ali Mwakwere,Kenya,44306000
Stub,752443944,William Ole Ntimama,Kenya,44306000
Stub,752918826,Charles Rubia,Kenya,44306000
C,752821559,Elijah Lagat,Kenya,44306000
Stub,753553048,David Eseli Simiyu,Kenya,44306000
Stub,753686420,Daniel Muoki,Kenya,44306000
Stub,753712004,Chris Okemo,Kenya,44306000
Stub,753688333,Charles Kilonzo,Kenya,44306000
Stub,753693393,Danson Mwazo Mwakulegwa,Kenya,44306000
Stub,753680679,Charles Onyancha,Kenya,44306000
Stub,753708117,David Koech,Kenya,44306000
Stub,753690318,Charles Mutisya Nyamai,Kenya,44306000
Stub,754539556,Oburu Odinga,Kenya,44306000
C,756990153,Pio Gama Pinto,Kenya,44306000
C,757656174,Moses Wetangula,Kenya,44306000
Stub,757713770,Christopher Obure,Kenya,44306000
Stub,757812559,Elijah Omolo Agar,Kenya,44306000
Stub,757796563,Moses ole Sakuda,Kenya,44306000
Stub,759763616,Noah Wekesa,Kenya,44306000
Start,759973565,Ali Aden Lord,Kenya,44306000
Stub,762846269,Fahim Yasin Twaha,Kenya,44306000
Stub,762624528,Edwin Ochieng Yinda,Kenya,44306000
Stub,762839375,Godhana Dhadho Gaddae,Kenya,44306000
Stub,763036767,Emillio Kathuli,Kenya,44306000
Stub,763047188,Ephraim Maina,Kenya,44306000
GA,763137468,Wesley Korir,Kenya,44306000
Stub,762923558,David Mwaniki Ngugi,Kenya,44306000
Stub,763338987,Gideon Ndambuki,Kenya,44306000
Stub,763528596,Francis Thombe Nyammo,Kenya,44306000
Stub,763324707,Franklin Linturi,Kenya,44306000
Stub,763336129,George Khaniri,Kenya,44306000
Stub,763314886,Elias Mbau,Kenya,44306000
Stub,763540644,Erastus Kihara Mureithi,Kenya,44306000
Stub,763532908,Francis Chachu Ganya,Kenya,44306000
Stub,763560909,Frederick Outa Otieno,Kenya,44306000
Stub,763331150,Fred Gumo,Kenya,44306000
Stub,765104380,Robinson Njeru Githae,Kenya,44306000
Stub,767391755,Wamathai Samuel Githaiga,Kenya,44306000
C,769242907,Governor of Nandi County,Kenya,44306000
Stub,770433300,Cleophas Lagat,Kenya,44306000
Start,771144723,Sospeter Ojaamong,Kenya,44306000
Stub,772607266,Cyprian Ojwang Omollo,Kenya,44306000
Stub,774148080,Humphrey Kimani Njuguna,Kenya,44306000
Start,774333714,Eugene Wamalwa,Kenya,44306000
